ano;qtde_ocorrencias;crime;regiao;estado
2007;0;Outras mortes acidentais (exceto homicidio culposo);norte;para
2007;66;Outras mortes acidentais (exceto homicidio culposo);nordeste;paraiba
2007;257;Outras mortes acidentais (exceto homicidio culposo);nordeste;pernambuco
2007;10;Outras mortes acidentais (exceto homicidio culposo);nordeste;piaui
2007;0;Outras mortes acidentais (exceto homicidio culposo);sul;parana
2007;489;Outras mortes acidentais (exceto homicidio culposo);sudeste;rio de janeiro
2007;0;Outras mortes acidentais (exceto homicidio culposo);nordeste;rio grande do norte
2007;54;Outras mortes acidentais (exceto homicidio culposo);norte;rondonia
2007;0;Outras mortes acidentais (exceto homicidio culposo);norte;roraima
2007;0;Outras mortes acidentais (exceto homicidio culposo);sul;rio grande do sul
2007;230;Outras mortes acidentais (exceto homicidio culposo);sul;santa catarina
2007;0;Outras mortes acidentais (exceto homicidio culposo);nordeste;sergipe
2007;0;Outras mortes acidentais (exceto homicidio culposo);sudeste;sao paulo
2007;48;Outras mortes acidentais (exceto homicidio culposo);norte;tocantins
2008;10;Outras mortes acidentais (exceto homicidio culposo);norte;acre
2008;119;Outras mortes acidentais (exceto homicidio culposo);nordeste;alagoas
2008;19;Outras mortes acidentais (exceto homicidio culposo);norte;amazonas
2008;0;Outras mortes acidentais (exceto homicidio culposo);norte;amapa
2008;382;Outras mortes acidentais (exceto homicidio culposo);nordeste;bahia
2008;7;Outras mortes acidentais (exceto homicidio culposo);nordeste;ceara
2008;176;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;distrito federal
2008;87;Outras mortes acidentais (exceto homicidio culposo);sudeste;espirito santo
2008;67;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;goias
2008;43;Outras mortes acidentais (exceto homicidio culposo);nordeste;maranhao
2008;74;Outras mortes acidentais (exceto homicidio culposo);sudeste;minas gerais
2008;8;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;mato grosso do sul
2008;100;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;mato grosso
2008;0;Outras mortes acidentais (exceto homicidio culposo);norte;para
2008;93;Outras mortes acidentais (exceto homicidio culposo);nordeste;paraiba
2008;42;Outras mortes acidentais (exceto homicidio culposo);nordeste;pernambuco
2008;2;Outras mortes acidentais (exceto homicidio culposo);nordeste;piaui
2008;51;Outras mortes acidentais (exceto homicidio culposo);sul;parana
2008;497;Outras mortes acidentais (exceto homicidio culposo);sudeste;rio de janeiro
2008;0;Outras mortes acidentais (exceto homicidio culposo);nordeste;rio grande do norte
2008;34;Outras mortes acidentais (exceto homicidio culposo);norte;rondonia
2008;0;Outras mortes acidentais (exceto homicidio culposo);norte;roraima
2008;0;Outras mortes acidentais (exceto homicidio culposo);sul;rio grande do sul
2008;0;Outras mortes acidentais (exceto homicidio culposo);sul;santa catarina
2008;0;Outras mortes acidentais (exceto homicidio culposo);nordeste;sergipe
2008;0;Outras mortes acidentais (exceto homicidio culposo);sudeste;sao paulo
2008;43;Outras mortes acidentais (exceto homicidio culposo);norte;tocantins
2009;0;Outras mortes acidentais (exceto homicidio culposo);norte;acre
2009;258;Outras mortes acidentais (exceto homicidio culposo);nordeste;alagoas
2009;25;Outras mortes acidentais (exceto homicidio culposo);norte;amazonas
2009;0;Outras mortes acidentais (exceto homicidio culposo);norte;amapa
2009;460;Outras mortes acidentais (exceto homicidio culposo);nordeste;bahia
2009;4;Outras mortes acidentais (exceto homicidio culposo);nordeste;ceara
2009;168;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;distrito federal
2009;64;Outras mortes acidentais (exceto homicidio culposo);sudeste;espirito santo
2009;74;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;goias
2009;1;Outras mortes acidentais (exceto homicidio culposo);nordeste;maranhao
2009;0;Outras mortes acidentais (exceto homicidio culposo);sudeste;minas gerais
2009;2;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;mato grosso do sul
2009;112;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;mato grosso
2009;0;Outras mortes acidentais (exceto homicidio culposo);norte;para
2009;104;Outras mortes acidentais (exceto homicidio culposo);nordeste;paraiba
2009;112;Outras mortes acidentais (exceto homicidio culposo);nordeste;pernambuco
2009;10;Outras mortes acidentais (exceto homicidio culposo);nordeste;piaui
2009;77;Outras mortes acidentais (exceto homicidio culposo);sul;parana
2009;484;Outras mortes acidentais (exceto homicidio culposo);sudeste;rio de janeiro
2009;0;Outras mortes acidentais (exceto homicidio culposo);nordeste;rio grande do norte
2009;31;Outras mortes acidentais (exceto homicidio culposo);norte;rondonia
2009;0;Outras mortes acidentais (exceto homicidio culposo);norte;roraima
2009;0;Outras mortes acidentais (exceto homicidio culposo);sul;rio grande do sul
2009;352;Outras mortes acidentais (exceto homicidio culposo);sul;santa catarina
2009;2;Outras mortes acidentais (exceto homicidio culposo);nordeste;sergipe
2009;0;Outras mortes acidentais (exceto homicidio culposo);sudeste;sao paulo
2009;43;Outras mortes acidentais (exceto homicidio culposo);norte;tocantins
2010;24;Outras mortes acidentais (exceto homicidio culposo);norte;acre
2010;366;Outras mortes acidentais (exceto homicidio culposo);nordeste;alagoas
2010;45;Outras mortes acidentais (exceto homicidio culposo);norte;amazonas
2010;0;Outras mortes acidentais (exceto homicidio culposo);norte;amapa
2010;374;Outras mortes acidentais (exceto homicidio culposo);nordeste;bahia
2010;0;Outras mortes acidentais (exceto homicidio culposo);nordeste;ceara
2010;212;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;distrito federal
2010;95;Outras mortes acidentais (exceto homicidio culposo);sudeste;espirito santo
2010;74;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;goias
2010;0;Outras mortes acidentais (exceto homicidio culposo);nordeste;maranhao
2010;0;Outras mortes acidentais (exceto homicidio culposo);sudeste;minas gerais
2010;2;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;mato grosso do sul
2010;92;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;mato grosso
2010;0;Outras mortes acidentais (exceto homicidio culposo);norte;para
2010;81;Outras mortes acidentais (exceto homicidio culposo);nordeste;paraiba
2010;220;Outras mortes acidentais (exceto homicidio culposo);nordeste;pernambuco
2010;5;Outras mortes acidentais (exceto homicidio culposo);nordeste;piaui
2010;140;Outras mortes acidentais (exceto homicidio culposo);sul;parana
2010;309;Outras mortes acidentais (exceto homicidio culposo);sudeste;rio de janeiro
2010;0;Outras mortes acidentais (exceto homicidio culposo);nordeste;rio grande do norte
2010;39;Outras mortes acidentais (exceto homicidio culposo);norte;rondonia
2010;0;Outras mortes acidentais (exceto homicidio culposo);norte;roraima
2010;178;Outras mortes acidentais (exceto homicidio culposo);sul;rio grande do sul
2010;139;Outras mortes acidentais (exceto homicidio culposo);sul;santa catarina
2010;0;Outras mortes acidentais (exceto homicidio culposo);nordeste;sergipe
2010;0;Outras mortes acidentais (exceto homicidio culposo);sudeste;sao paulo
2010;45;Outras mortes acidentais (exceto homicidio culposo);norte;tocantins
2011;47;Outras mortes acidentais (exceto homicidio culposo);norte;acre
2011;220;Outras mortes acidentais (exceto homicidio culposo);nordeste;alagoas
2011;47;Outras mortes acidentais (exceto homicidio culposo);norte;amazonas
2011;3;Outras mortes acidentais (exceto homicidio culposo);norte;amapa
2011;289;Outras mortes acidentais (exceto homicidio culposo);nordeste;bahia
2011;25;Outras mortes acidentais (exceto homicidio culposo);nordeste;ceara
2011;142;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;distrito federal
2011;168;Outras mortes acidentais (exceto homicidio culposo);sudeste;espirito santo
2011;96;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;goias
2011;2;Outras mortes acidentais (exceto homicidio culposo);nordeste;maranhao
2011;0;Outras mortes acidentais (exceto homicidio culposo);sudeste;minas gerais
2011;1;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;mato grosso do sul
2011;99;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;mato grosso
2011;0;Outras mortes acidentais (exceto homicidio culposo);norte;para
2011;67;Outras mortes acidentais (exceto homicidio culposo);nordeste;paraiba
2011;246;Outras mortes acidentais (exceto homicidio culposo);nordeste;pernambuco
2011;3;Outras mortes acidentais (exceto homicidio culposo);nordeste;piaui
2011;69;Outras mortes acidentais (exceto homicidio culposo);sul;parana
2011;499;Outras mortes acidentais (exceto homicidio culposo);sudeste;rio de janeiro
2011;21;Outras mortes acidentais (exceto homicidio culposo);nordeste;rio grande do norte
2011;49;Outras mortes acidentais (exceto homicidio culposo);norte;rondonia
2011;1;Outras mortes acidentais (exceto homicidio culposo);norte;roraima
2011;150;Outras mortes acidentais (exceto homicidio culposo);sul;rio grande do sul
2011;138;Outras mortes acidentais (exceto homicidio culposo);sul;santa catarina
2011;0;Outras mortes acidentais (exceto homicidio culposo);nordeste;sergipe
2011;0;Outras mortes acidentais (exceto homicidio culposo);sudeste;sao paulo
2011;32;Outras mortes acidentais (exceto homicidio culposo);norte;tocantins
2012;26;Outras mortes acidentais (exceto homicidio culposo);norte;acre
2012;139;Outras mortes acidentais (exceto homicidio culposo);nordeste;alagoas
2012;73;Outras mortes acidentais (exceto homicidio culposo);norte;amazonas
2012;16;Outras mortes acidentais (exceto homicidio culposo);norte;amapa
2012;249;Outras mortes acidentais (exceto homicidio culposo);nordeste;bahia
2012;26;Outras mortes acidentais (exceto homicidio culposo);nordeste;ceara
2012;160;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;distrito federal
2012;170;Outras mortes acidentais (exceto homicidio culposo);sudeste;espirito santo
2012;142;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;goias
2012;27;Outras mortes acidentais (exceto homicidio culposo);nordeste;maranhao
2012;67;Outras mortes acidentais (exceto homicidio culposo);sudeste;minas gerais
2012;3;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;mato grosso do sul
2012;85;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;mato grosso
2012;64;Outras mortes acidentais (exceto homicidio culposo);norte;para
2012;42;Outras mortes acidentais (exceto homicidio culposo);nordeste;paraiba
2012;714;Outras mortes acidentais (exceto homicidio culposo);nordeste;pernambuco
2012;12;Outras mortes acidentais (exceto homicidio culposo);nordeste;piaui
2012;59;Outras mortes acidentais (exceto homicidio culposo);sul;parana
2012;421;Outras mortes acidentais (exceto homicidio culposo);sudeste;rio de janeiro
2012;40;Outras mortes acidentais (exceto homicidio culposo);nordeste;rio grande do norte
2012;59;Outras mortes acidentais (exceto homicidio culposo);norte;rondonia
2012;1;Outras mortes acidentais (exceto homicidio culposo);norte;roraima
2012;146;Outras mortes acidentais (exceto homicidio culposo);sul;rio grande do sul
2012;115;Outras mortes acidentais (exceto homicidio culposo);sul;santa catarina
2012;0;Outras mortes acidentais (exceto homicidio culposo);nordeste;sergipe
2012;0;Outras mortes acidentais (exceto homicidio culposo);sudeste;sao paulo
2012;36;Outras mortes acidentais (exceto homicidio culposo);norte;tocantins
2013;0;Outras mortes acidentais (exceto homicidio culposo);norte;acre
2013;0;Outras mortes acidentais (exceto homicidio culposo);nordeste;alagoas
2013;0;Outras mortes acidentais (exceto homicidio culposo);norte;amazonas
2013;41;Outras mortes acidentais (exceto homicidio culposo);norte;amapa
2013;0;Outras mortes acidentais (exceto homicidio culposo);nordeste;bahia
2013;24;Outras mortes acidentais (exceto homicidio culposo);nordeste;ceara
2013;0;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;distrito federal
2013;46;Outras mortes acidentais (exceto homicidio culposo);sudeste;espirito santo
2013;241;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;goias
2013;0;Outras mortes acidentais (exceto homicidio culposo);nordeste;maranhao
2013;0;Outras mortes acidentais (exceto homicidio culposo);sudeste;minas gerais
2013;0;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;mato grosso do sul
2013;0;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;mato grosso
2013;59;Outras mortes acidentais (exceto homicidio culposo);norte;para
2013;0;Outras mortes acidentais (exceto homicidio culposo);nordeste;paraiba
2013;304;Outras mortes acidentais (exceto homicidio culposo);nordeste;pernambuco
2013;15;Outras mortes acidentais (exceto homicidio culposo);nordeste;piaui
2013;0;Outras mortes acidentais (exceto homicidio culposo);sul;parana
2013;0;Outras mortes acidentais (exceto homicidio culposo);sudeste;rio de janeiro
2013;32;Outras mortes acidentais (exceto homicidio culposo);nordeste;rio grande do norte
2013;70;Outras mortes acidentais (exceto homicidio culposo);norte;rondonia
2013;0;Outras mortes acidentais (exceto homicidio culposo);norte;roraima
2013;0;Outras mortes acidentais (exceto homicidio culposo);sul;rio grande do sul
2013;330;Outras mortes acidentais (exceto homicidio culposo);sul;santa catarina
2013;0;Outras mortes acidentais (exceto homicidio culposo);nordeste;sergipe
2013;0;Outras mortes acidentais (exceto homicidio culposo);sudeste;sao paulo
2013;38;Outras mortes acidentais (exceto homicidio culposo);norte;tocantins
2014;0;Outras mortes acidentais (exceto homicidio culposo);norte;acre
2014;127;Outras mortes acidentais (exceto homicidio culposo);nordeste;alagoas
2014;58;Outras mortes acidentais (exceto homicidio culposo);norte;amazonas
2014;24;Outras mortes acidentais (exceto homicidio culposo);norte;amapa
2014;270;Outras mortes acidentais (exceto homicidio culposo);nordeste;bahia
2014;35;Outras mortes acidentais (exceto homicidio culposo);nordeste;ceara
2014;113;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;distrito federal
2014;0;Outras mortes acidentais (exceto homicidio culposo);sudeste;espirito santo
2014;690;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;goias
2014;57;Outras mortes acidentais (exceto homicidio culposo);nordeste;maranhao
2014;0;Outras mortes acidentais (exceto homicidio culposo);sudeste;minas gerais
2014;0;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;mato grosso do sul
2014;48;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;mato grosso
2014;179;Outras mortes acidentais (exceto homicidio culposo);norte;para
2014;40;Outras mortes acidentais (exceto homicidio culposo);nordeste;paraiba
2014;116;Outras mortes acidentais (exceto homicidio culposo);nordeste;pernambuco
2014;20;Outras mortes acidentais (exceto homicidio culposo);nordeste;piaui
2014;68;Outras mortes acidentais (exceto homicidio culposo);sul;parana
2014;0;Outras mortes acidentais (exceto homicidio culposo);sudeste;rio de janeiro
2014;31;Outras mortes acidentais (exceto homicidio culposo);nordeste;rio grande do norte
2014;90;Outras mortes acidentais (exceto homicidio culposo);norte;rondonia
2014;2;Outras mortes acidentais (exceto homicidio culposo);norte;roraima
2014;0;Outras mortes acidentais (exceto homicidio culposo);sul;rio grande do sul
2014;333;Outras mortes acidentais (exceto homicidio culposo);sul;santa catarina
2014;2;Outras mortes acidentais (exceto homicidio culposo);nordeste;sergipe
2014;0;Outras mortes acidentais (exceto homicidio culposo);sudeste;sao paulo
2014;37;Outras mortes acidentais (exceto homicidio culposo);norte;tocantins
2015;68;Outras mortes acidentais (exceto homicidio culposo);norte;acre
2015;142;Outras mortes acidentais (exceto homicidio culposo);nordeste;alagoas
2015;79;Outras mortes acidentais (exceto homicidio culposo);norte;amazonas
2015;33;Outras mortes acidentais (exceto homicidio culposo);norte;amapa
2015;232;Outras mortes acidentais (exceto homicidio culposo);nordeste;bahia
2015;27;Outras mortes acidentais (exceto homicidio culposo);nordeste;ceara
2015;119;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;distrito federal
2015;74;Outras mortes acidentais (exceto homicidio culposo);sudeste;espirito santo
2015;858;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;goias
2015;70;Outras mortes acidentais (exceto homicidio culposo);nordeste;maranhao
2015;0;Outras mortes acidentais (exceto homicidio culposo);sudeste;minas gerais
2015;0;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;mato grosso do sul
2015;72;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;mato grosso
2015;0;Outras mortes acidentais (exceto homicidio culposo);norte;para
2015;454;Outras mortes acidentais (exceto homicidio culposo);nordeste;paraiba
2015;59;Outras mortes acidentais (exceto homicidio culposo);nordeste;pernambuco
2015;25;Outras mortes acidentais (exceto homicidio culposo);nordeste;piaui
2015;0;Outras mortes acidentais (exceto homicidio culposo);sul;parana
2015;0;Outras mortes acidentais (exceto homicidio culposo);sudeste;rio de janeiro
2015;0;Outras mortes acidentais (exceto homicidio culposo);nordeste;rio grande do norte
2015;62;Outras mortes acidentais (exceto homicidio culposo);norte;rondonia
2015;4;Outras mortes acidentais (exceto homicidio culposo);norte;roraima
2015;0;Outras mortes acidentais (exceto homicidio culposo);sul;rio grande do sul
2015;372;Outras mortes acidentais (exceto homicidio culposo);sul;santa catarina
2015;0;Outras mortes acidentais (exceto homicidio culposo);nordeste;sergipe
2015;0;Outras mortes acidentais (exceto homicidio culposo);sudeste;sao paulo
2015;34;Outras mortes acidentais (exceto homicidio culposo);norte;tocantins
2016;42;Outras mortes acidentais (exceto homicidio culposo);norte;acre
2016;133;Outras mortes acidentais (exceto homicidio culposo);nordeste;alagoas
2016;198;Outras mortes acidentais (exceto homicidio culposo);norte;amazonas
2016;34;Outras mortes acidentais (exceto homicidio culposo);norte;amapa
2016;184;Outras mortes acidentais (exceto homicidio culposo);nordeste;bahia
2016;40;Outras mortes acidentais (exceto homicidio culposo);nordeste;ceara
2016;138;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;distrito federal
2016;673;Outras mortes acidentais (exceto homicidio culposo);sudeste;espirito santo
2016;515;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;goias
2016;73;Outras mortes acidentais (exceto homicidio culposo);nordeste;maranhao
2016;0;Outras mortes acidentais (exceto homicidio culposo);sudeste;minas gerais
2016;0;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;mato grosso do sul
2016;47;Outras mortes acidentais (exceto homicidio culposo);centro-oeste;mato grosso
2016;194;Outras mortes acidentais (exceto homicidio culposo);norte;para
2016;350;Outras mortes acidentais (exceto homicidio culposo);nordeste;paraiba
2016;66;Outras mortes acidentais (exceto homicidio culposo);nordeste;pernambuco
2016;24;Outras mortes acidentais (exceto homicidio culposo);nordeste;piaui
2016;0;Outras mortes acidentais (exceto homicidio culposo);sul;parana
2016;0;Outras mortes acidentais (exceto homicidio culposo);sudeste;rio de janeiro
2016;0;Outras mortes acidentais (exceto homicidio culposo);nordeste;rio grande do norte
2016;45;Outras mortes acidentais (exceto homicidio culposo);norte;rondonia
2016;8;Outras mortes acidentais (exceto homicidio culposo);norte;roraima
2016;0;Outras mortes acidentais (exceto homicidio culposo);sul;rio grande do sul
2016;501;Outras mortes acidentais (exceto homicidio culposo);sul;santa catarina
2016;0;Outras mortes acidentais (exceto homicidio culposo);nordeste;sergipe
2016;0;Outras mortes acidentais (exceto homicidio culposo);sudeste;sao paulo
2016;18;Outras mortes acidentais (exceto homicidio culposo);norte;tocantins
2007;0;Outros crimes resultantes em morte;norte;acre
2007;0;Outros crimes resultantes em morte;nordeste;alagoas
2007;32;Outros crimes resultantes em morte;norte;amazonas
2007;1;Outros crimes resultantes em morte;norte;amapa
2007;20;Outros crimes resultantes em morte;nordeste;bahia
2007;0;Outros crimes resultantes em morte;nordeste;ceara
2007;11;Outros crimes resultantes em morte;centro-oeste;distrito federal
2007;0;Outros crimes resultantes em morte;sudeste;espirito santo
2007;20;Outros crimes resultantes em morte;centro-oeste;goias
2007;9;Outros crimes resultantes em morte;nordeste;maranhao
2007;0;Outros crimes resultantes em morte;sudeste;minas gerais
2007;12;Outros crimes resultantes em morte;centro-oeste;mato grosso do sul
2007;28;Outros crimes resultantes em morte;centro-oeste;mato grosso
2007;0;Outros crimes resultantes em morte;norte;para
2007;9;Outros crimes resultantes em morte;nordeste;paraiba
2007;20;Outros crimes resultantes em morte;nordeste;pernambuco
2007;0;Outros crimes resultantes em morte;nordeste;piaui
2007;0;Outros crimes resultantes em morte;sul;parana
2007;118;Outros crimes resultantes em morte;sudeste;rio de janeiro
2007;86;Outros crimes resultantes em morte;nordeste;rio grande do norte
2007;4;Outros crimes resultantes em morte;norte;rondonia
2007;0;Outros crimes resultantes em morte;norte;roraima
2007;0;Outros crimes resultantes em morte;sul;rio grande do sul
2007;42;Outros crimes resultantes em morte;sul;santa catarina
2007;0;Outros crimes resultantes em morte;nordeste;sergipe
2007;0;Outros crimes resultantes em morte;sudeste;sao paulo
2007;3;Outros crimes resultantes em morte;norte;tocantins
2008;0;Outros crimes resultantes em morte;norte;acre
2008;0;Outros crimes resultantes em morte;nordeste;alagoas
2008;10;Outros crimes resultantes em morte;norte;amazonas
2008;0;Outros crimes resultantes em morte;norte;amapa
2008;14;Outros crimes resultantes em morte;nordeste;bahia
2008;0;Outros crimes resultantes em morte;nordeste;ceara
2008;10;Outros crimes resultantes em morte;centro-oeste;distrito federal
2008;20;Outros crimes resultantes em morte;sudeste;espirito santo
2008;5;Outros crimes resultantes em morte;centro-oeste;goias
2008;8;Outros crimes resultantes em morte;nordeste;maranhao
2008;0;Outros crimes resultantes em morte;sudeste;minas gerais
2008;6;Outros crimes resultantes em morte;centro-oeste;mato grosso do sul
2008;27;Outros crimes resultantes em morte;centro-oeste;mato grosso
2008;0;Outros crimes resultantes em morte;norte;para
2008;13;Outros crimes resultantes em morte;nordeste;paraiba
2008;10;Outros crimes resultantes em morte;nordeste;pernambuco
2008;3;Outros crimes resultantes em morte;nordeste;piaui
2008;2;Outros crimes resultantes em morte;sul;parana
2008;162;Outros crimes resultantes em morte;sudeste;rio de janeiro
2008;51;Outros crimes resultantes em morte;nordeste;rio grande do norte
2008;14;Outros crimes resultantes em morte;norte;rondonia
2008;0;Outros crimes resultantes em morte;norte;roraima
2008;0;Outros crimes resultantes em morte;sul;rio grande do sul
2008;1;Outros crimes resultantes em morte;sul;santa catarina
2008;0;Outros crimes resultantes em morte;nordeste;sergipe
2008;0;Outros crimes resultantes em morte;sudeste;sao paulo
2008;9;Outros crimes resultantes em morte;norte;tocantins
2009;0;Outros crimes resultantes em morte;norte;acre
2009;0;Outros crimes resultantes em morte;nordeste;alagoas
2009;2;Outros crimes resultantes em morte;norte;amazonas
2009;0;Outros crimes resultantes em morte;norte;amapa
2009;17;Outros crimes resultantes em morte;nordeste;bahia
2009;0;Outros crimes resultantes em morte;nordeste;ceara
2009;8;Outros crimes resultantes em morte;centro-oeste;distrito federal
2009;11;Outros crimes resultantes em morte;sudeste;espirito santo
2009;8;Outros crimes resultantes em morte;centro-oeste;goias
2009;5;Outros crimes resultantes em morte;nordeste;maranhao
2009;0;Outros crimes resultantes em morte;sudeste;minas gerais
2009;4;Outros crimes resultantes em morte;centro-oeste;mato grosso do sul
2009;30;Outros crimes resultantes em morte;centro-oeste;mato grosso
2009;0;Outros crimes resultantes em morte;norte;para
2009;6;Outros crimes resultantes em morte;nordeste;paraiba
2009;17;Outros crimes resultantes em morte;nordeste;pernambuco
2009;1;Outros crimes resultantes em morte;nordeste;piaui
2009;13;Outros crimes resultantes em morte;sul;parana
2009;129;Outros crimes resultantes em morte;sudeste;rio de janeiro
2009;25;Outros crimes resultantes em morte;nordeste;rio grande do norte
2009;14;Outros crimes resultantes em morte;norte;rondonia
2009;0;Outros crimes resultantes em morte;norte;roraima
2009;66;Outros crimes resultantes em morte;sul;rio grande do sul
2009;79;Outros crimes resultantes em morte;sul;santa catarina
2009;28;Outros crimes resultantes em morte;nordeste;sergipe
2009;0;Outros crimes resultantes em morte;sudeste;sao paulo
2009;2;Outros crimes resultantes em morte;norte;tocantins
2010;0;Outros crimes resultantes em morte;norte;acre
2010;1;Outros crimes resultantes em morte;nordeste;alagoas
2010;31;Outros crimes resultantes em morte;norte;amazonas
2010;0;Outros crimes resultantes em morte;norte;amapa
2010;9;Outros crimes resultantes em morte;nordeste;bahia
2010;0;Outros crimes resultantes em morte;nordeste;ceara
2010;101;Outros crimes resultantes em morte;centro-oeste;distrito federal
2010;11;Outros crimes resultantes em morte;sudeste;espirito santo
2010;2;Outros crimes resultantes em morte;centro-oeste;goias
2010;19;Outros crimes resultantes em morte;nordeste;maranhao
2010;48;Outros crimes resultantes em morte;sudeste;minas gerais
2010;9;Outros crimes resultantes em morte;centro-oeste;mato grosso do sul
2010;15;Outros crimes resultantes em morte;centro-oeste;mato grosso
2010;0;Outros crimes resultantes em morte;norte;para
2010;4;Outros crimes resultantes em morte;nordeste;paraiba
2010;11;Outros crimes resultantes em morte;nordeste;pernambuco
2010;1;Outros crimes resultantes em morte;nordeste;piaui
2010;26;Outros crimes resultantes em morte;sul;parana
2010;141;Outros crimes resultantes em morte;sudeste;rio de janeiro
2010;78;Outros crimes resultantes em morte;nordeste;rio grande do norte
2010;9;Outros crimes resultantes em morte;norte;rondonia
2010;0;Outros crimes resultantes em morte;norte;roraima
2010;71;Outros crimes resultantes em morte;sul;rio grande do sul
2010;49;Outros crimes resultantes em morte;sul;santa catarina
2010;0;Outros crimes resultantes em morte;nordeste;sergipe
2010;0;Outros crimes resultantes em morte;sudeste;sao paulo
2010;6;Outros crimes resultantes em morte;norte;tocantins
2011;0;Outros crimes resultantes em morte;norte;acre
2011;0;Outros crimes resultantes em morte;nordeste;alagoas
2011;20;Outros crimes resultantes em morte;norte;amazonas
2011;0;Outros crimes resultantes em morte;norte;amapa
2011;29;Outros crimes resultantes em morte;nordeste;bahia
2011;0;Outros crimes resultantes em morte;nordeste;ceara
2011;10;Outros crimes resultantes em morte;centro-oeste;distrito federal
2011;10;Outros crimes resultantes em morte;sudeste;espirito santo
2011;10;Outros crimes resultantes em morte;centro-oeste;goias
2011;16;Outros crimes resultantes em morte;nordeste;maranhao
2011;18;Outros crimes resultantes em morte;sudeste;minas gerais
2011;5;Outros crimes resultantes em morte;centro-oeste;mato grosso do sul
2011;19;Outros crimes resultantes em morte;centro-oeste;mato grosso
2011;0;Outros crimes resultantes em morte;norte;para
2011;6;Outros crimes resultantes em morte;nordeste;paraiba
2011;11;Outros crimes resultantes em morte;nordeste;pernambuco
2011;1;Outros crimes resultantes em morte;nordeste;piaui
2011;21;Outros crimes resultantes em morte;sul;parana
2011;155;Outros crimes resultantes em morte;sudeste;rio de janeiro
2011;14;Outros crimes resultantes em morte;nordeste;rio grande do norte
2011;4;Outros crimes resultantes em morte;norte;rondonia
2011;2;Outros crimes resultantes em morte;norte;roraima
2011;60;Outros crimes resultantes em morte;sul;rio grande do sul
2011;40;Outros crimes resultantes em morte;sul;santa catarina
2011;0;Outros crimes resultantes em morte;nordeste;sergipe
2011;0;Outros crimes resultantes em morte;sudeste;sao paulo
2011;0;Outros crimes resultantes em morte;norte;tocantins
2012;3;Outros crimes resultantes em morte;norte;acre
2012;2;Outros crimes resultantes em morte;nordeste;alagoas
2012;12;Outros crimes resultantes em morte;norte;amazonas
2012;0;Outros crimes resultantes em morte;norte;amapa
2012;33;Outros crimes resultantes em morte;nordeste;bahia
2012;146;Outros crimes resultantes em morte;nordeste;ceara
2012;0;Outros crimes resultantes em morte;centro-oeste;distrito federal
2012;14;Outros crimes resultantes em morte;sudeste;espirito santo
2012;0;Outros crimes resultantes em morte;centro-oeste;goias
2012;4;Outros crimes resultantes em morte;nordeste;maranhao
2012;34;Outros crimes resultantes em morte;sudeste;minas gerais
2012;4;Outros crimes resultantes em morte;centro-oeste;mato grosso do sul
2012;36;Outros crimes resultantes em morte;centro-oeste;mato grosso
2012;41;Outros crimes resultantes em morte;norte;para
2012;2;Outros crimes resultantes em morte;nordeste;paraiba
2012;2;Outros crimes resultantes em morte;nordeste;pernambuco
2012;0;Outros crimes resultantes em morte;nordeste;piaui
2012;16;Outros crimes resultantes em morte;sul;parana
2012;141;Outros crimes resultantes em morte;sudeste;rio de janeiro
2012;18;Outros crimes resultantes em morte;nordeste;rio grande do norte
2012;15;Outros crimes resultantes em morte;norte;rondonia
2012;0;Outros crimes resultantes em morte;norte;roraima
