ano,cidade,populacao,estado
2017,SAO JOAO DO MANTENINHA,5759,MINAS GERAIS
2017,SAO JOAO DO ORIENTE,7819,MINAS GERAIS
2017,SAO JOAO DO PACUI,4396,MINAS GERAIS
2017,SAO JOAO DO PARAISO,23729,MINAS GERAIS
2017,SAO JOAO EVANGELISTA,16083,MINAS GERAIS
2017,SAO JOAO NEPOMUCENO,26538,MINAS GERAIS
2017,SAO JOAQUIM DE BICAS,30160,MINAS GERAIS
2017,SAO JOSE DA BARRA,7374,MINAS GERAIS
2017,SAO JOSE DA LAPA,22910,MINAS GERAIS
2017,SAO JOSE DA SAFIRA,4303,MINAS GERAIS
2017,SAO JOSE DA VARGINHA,4834,MINAS GERAIS
2017,SAO JOSE DO ALEGRE,4228,MINAS GERAIS
2017,SAO JOSE DO DIVINO,3946,MINAS GERAIS
2017,SAO JOSE DO GOIABAL,5633,MINAS GERAIS
2017,SAO JOSE DO JACURI,6650,MINAS GERAIS
2017,SAO JOSE DO MANTIMENTO,2787,MINAS GERAIS
2017,SAO LOURENCO,45457,MINAS GERAIS
2017,SAO MIGUEL DO ANTA,7045,MINAS GERAIS
2017,SAO PEDRO DA UNIAO,4911,MINAS GERAIS
2017,SAO PEDRO DOS FERROS,8181,MINAS GERAIS
2017,SAO PEDRO DO SUACUI,5494,MINAS GERAIS
2017,SAO ROMAO,11892,MINAS GERAIS
2017,SAO ROQUE DE MINAS,7092,MINAS GERAIS
2017,SAO SEBASTIAO DA BELA VISTA,5438,MINAS GERAIS
2017,SAO SEBASTIAO DA VARGEM ALEGRE,3006,MINAS GERAIS
2017,SAO SEBASTIAO DO ANTA,6419,MINAS GERAIS
2017,SAO SEBASTIAO DO MARANHAO,10511,MINAS GERAIS
2017,SAO SEBASTIAO DO OESTE,6589,MINAS GERAIS
2017,SAO SEBASTIAO DO PARAISO,70533,MINAS GERAIS
2017,SAO SEBASTIAO DO RIO PRETO,1582,MINAS GERAIS
2017,SAO SEBASTIAO DO RIO VERDE,2249,MINAS GERAIS
2017,SAO TIAGO,11073,MINAS GERAIS
2017,SAO TOMAS DE AQUINO,7222,MINAS GERAIS
2017,SAO THOME DAS LETRAS,7106,MINAS GERAIS
2017,SAO VICENTE DE MINAS,7672,MINAS GERAIS
2017,SAPUCAI-MIRIM,6850,MINAS GERAIS
2017,SARDOA,6198,MINAS GERAIS
2017,SARZEDO,31037,MINAS GERAIS
2017,SETUBINHA,12060,MINAS GERAIS
2017,SEM-PEIXE,2776,MINAS GERAIS
2017,SENADOR AMARAL,5439,MINAS GERAIS
2017,SENADOR CORTES,2049,MINAS GERAIS
2017,SENADOR FIRMINO,7792,MINAS GERAIS
2017,SENADOR JOSE BENTO,1672,MINAS GERAIS
2017,SENADOR MODESTINO GONCALVES,4410,MINAS GERAIS
2017,SENHORA DE OLIVEIRA,5892,MINAS GERAIS
2017,SENHORA DO PORTO,3602,MINAS GERAIS
2017,SENHORA DOS REMEDIOS,10622,MINAS GERAIS
2017,SERICITA,7434,MINAS GERAIS
2017,SERITINGA,1874,MINAS GERAIS
2017,SERRA AZUL DE MINAS,4372,MINAS GERAIS
2017,SERRA DA SAUDADE,812,MINAS GERAIS
2017,SERRA DOS AIMORES,8809,MINAS GERAIS
2017,SERRA DO SALITRE,11491,MINAS GERAIS
2017,SERRANIA,7812,MINAS GERAIS
2017,SERRANOPOLIS DE MINAS,4769,MINAS GERAIS
2017,SERRANOS,2023,MINAS GERAIS
2017,SERRO,21435,MINAS GERAIS
2017,SETE LAGOAS,236228,MINAS GERAIS
2017,SILVEIRANIA,2292,MINAS GERAIS
2017,SILVIANOPOLIS,6314,MINAS GERAIS
2017,SIMAO PEREIRA,2651,MINAS GERAIS
2017,SIMONESIA,19633,MINAS GERAIS
2017,SOBRALIA,5791,MINAS GERAIS
2017,SOLEDADE DE MINAS,6131,MINAS GERAIS
2017,TABULEIRO,3963,MINAS GERAIS
2017,TAIOBEIRAS,33824,MINAS GERAIS
2017,TAPARUBA,3196,MINAS GERAIS
2017,TAPIRA,4650,MINAS GERAIS
2017,TAPIRAI,1921,MINAS GERAIS
2017,TAQUARACU DE MINAS,4075,MINAS GERAIS
2017,TARUMIRIM,14667,MINAS GERAIS
2017,TEIXEIRAS,11836,MINAS GERAIS
2017,TEOFILO OTONI,141934,MINAS GERAIS
2017,TIMOTEO,88931,MINAS GERAIS
2017,TIRADENTES,7807,MINAS GERAIS
2017,TIROS,6795,MINAS GERAIS
2017,TOCANTINS,16766,MINAS GERAIS
2017,TOCOS DO MOJI,4147,MINAS GERAIS
2017,TOLEDO,6232,MINAS GERAIS
2017,TOMBOS,8772,MINAS GERAIS
2017,TRES CORACOES,78999,MINAS GERAIS
2017,TRES MARIAS,31687,MINAS GERAIS
2017,TRES PONTAS,57097,MINAS GERAIS
2017,TUMIRITINGA,6739,MINAS GERAIS
2017,TUPACIGUARA,25538,MINAS GERAIS
2017,TURMALINA,19762,MINAS GERAIS
2017,TURVOLANDIA,5025,MINAS GERAIS
2017,UBA,113300,MINAS GERAIS
2017,UBAI,12531,MINAS GERAIS
2017,UBAPORANGA,12622,MINAS GERAIS
2017,UBERABA,328272,MINAS GERAIS
2017,UBERLANDIA,676613,MINAS GERAIS
2017,UMBURATIBA,2709,MINAS GERAIS
2017,UNAI,83980,MINAS GERAIS
2017,UNIAO DE MINAS,4452,MINAS GERAIS
2017,URUANA DE MINAS,3338,MINAS GERAIS
2017,URUCANIA,10589,MINAS GERAIS
2017,URUCUIA,16095,MINAS GERAIS
2017,VARGEM ALEGRE,6632,MINAS GERAIS
2017,VARGEM BONITA,2209,MINAS GERAIS
2017,VARGEM GRANDE DO RIO PARDO,5032,MINAS GERAIS
2017,VARGINHA,134364,MINAS GERAIS
2017,VARJAO DE MINAS,6947,MINAS GERAIS
2017,VARZEA DA PALMA,39128,MINAS GERAIS
2017,VARZELANDIA,19723,MINAS GERAIS
2017,VAZANTE,20784,MINAS GERAIS
2017,VERDELANDIA,9220,MINAS GERAIS
2017,VEREDINHA,5798,MINAS GERAIS
2017,VERISSIMO,3911,MINAS GERAIS
2017,VERMELHO NOVO,4905,MINAS GERAIS
2017,VESPASIANO,122365,MINAS GERAIS
2017,VICOSA,78381,MINAS GERAIS
2017,VIEIRAS,3741,MINAS GERAIS
2017,MATHIAS LOBATO,3342,MINAS GERAIS
2017,VIRGEM DA LAPA,14043,MINAS GERAIS
2017,VIRGINIA,8870,MINAS GERAIS
2017,VIRGINOPOLIS,10793,MINAS GERAIS
2017,VIRGOLANDIA,5613,MINAS GERAIS
2017,VISCONDE DO RIO BRANCO,41932,MINAS GERAIS
2017,VOLTA GRANDE,5315,MINAS GERAIS
2017,WENCESLAU BRAZ,2615,MINAS GERAIS
2017,AFONSO CLAUDIO,32361,ESPIRITO SANTO
2017,AGUIA BRANCA,10085,ESPIRITO SANTO
2017,AGUA DOCE DO NORTE,11893,ESPIRITO SANTO
2017,ALEGRE,32146,ESPIRITO SANTO
2017,ALFREDO CHAVES,15082,ESPIRITO SANTO
2017,ALTO RIO NOVO,8022,ESPIRITO SANTO
2017,ANCHIETA,28546,ESPIRITO SANTO
2017,APIACA,7932,ESPIRITO SANTO
2017,ARACRUZ,98393,ESPIRITO SANTO
2017,ATILIO VIVACQUA,11804,ESPIRITO SANTO
2017,BAIXO GUANDU,31794,ESPIRITO SANTO
2017,BARRA DE SAO FRANCISCO,45283,ESPIRITO SANTO
2017,BOA ESPERANCA,15460,ESPIRITO SANTO
2017,BOM JESUS DO NORTE,10254,ESPIRITO SANTO
2017,BREJETUBA,12838,ESPIRITO SANTO
2017,CACHOEIRO DE ITAPEMIRIM,211649,ESPIRITO SANTO
2017,CARIACICA,387368,ESPIRITO SANTO
2017,CASTELO,38304,ESPIRITO SANTO
2017,COLATINA,124525,ESPIRITO SANTO
2017,CONCEICAO DA BARRA,31574,ESPIRITO SANTO
2017,CONCEICAO DO CASTELO,12944,ESPIRITO SANTO
2017,DIVINO DE SAO LOURENCO,4612,ESPIRITO SANTO
2017,DOMINGOS MARTINS,34757,ESPIRITO SANTO
2017,DORES DO RIO PRETO,6949,ESPIRITO SANTO
2017,ECOPORANGA,24217,ESPIRITO SANTO
2017,FUNDAO,20757,ESPIRITO SANTO
2017,GOVERNADOR LINDENBERG,12600,ESPIRITO SANTO
2017,GUACUI,31201,ESPIRITO SANTO
2017,GUARAPARI,123166,ESPIRITO SANTO
2017,IBATIBA,25882,ESPIRITO SANTO
2017,IBIRACU,12581,ESPIRITO SANTO
2017,IBITIRAMA,9373,ESPIRITO SANTO
2017,ICONHA,14016,ESPIRITO SANTO
2017,IRUPI,13380,ESPIRITO SANTO
2017,ITAGUACU,14815,ESPIRITO SANTO
2017,ITAPEMIRIM,34628,ESPIRITO SANTO
2017,ITARANA,11231,ESPIRITO SANTO
2017,IUNA,29896,ESPIRITO SANTO
2017,JAGUARE,29642,ESPIRITO SANTO
2017,JERONIMO MONTEIRO,12036,ESPIRITO SANTO
2017,JOAO NEIVA,17168,ESPIRITO SANTO
2017,LARANJA DA TERRA,11457,ESPIRITO SANTO
2017,LINHARES,169048,ESPIRITO SANTO
2017,MANTENOPOLIS,15419,ESPIRITO SANTO
2017,MARATAIZES,38670,ESPIRITO SANTO
2017,MARECHAL FLORIANO,16545,ESPIRITO SANTO
2017,MARILANDIA,12602,ESPIRITO SANTO
2017,MIMOSO DO SUL,27388,ESPIRITO SANTO
2017,MONTANHA,19391,ESPIRITO SANTO
2017,MUCURICI,5861,ESPIRITO SANTO
2017,MUNIZ FREIRE,18745,ESPIRITO SANTO
2017,MUQUI,15806,ESPIRITO SANTO
2017,NOVA VENECIA,50991,ESPIRITO SANTO
2017,PANCAS,23697,ESPIRITO SANTO
2017,PEDRO CANARIO,26537,ESPIRITO SANTO
2017,PINHEIROS,27130,ESPIRITO SANTO
2017,PIUMA,21336,ESPIRITO SANTO
2017,PONTO BELO,7901,ESPIRITO SANTO
2017,PRESIDENTE KENNEDY,11742,ESPIRITO SANTO
2017,RIO BANANAL,19457,ESPIRITO SANTO
2017,RIO NOVO DO SUL,12095,ESPIRITO SANTO
2017,SANTA LEOPOLDINA,12889,ESPIRITO SANTO
2017,SANTA MARIA DE JETIBA,39928,ESPIRITO SANTO
2017,SANTA TERESA,24025,ESPIRITO SANTO
2017,SAO DOMINGOS DO NORTE,8818,ESPIRITO SANTO
2017,SAO GABRIEL DA PALHA,37375,ESPIRITO SANTO
2017,SAO JOSE DO CALCADO,11036,ESPIRITO SANTO
2017,SAO MATEUS,128449,ESPIRITO SANTO
2017,SAO ROQUE DO CANAA,12579,ESPIRITO SANTO
2017,SERRA,502618,ESPIRITO SANTO
2017,SOORETAMA,29038,ESPIRITO SANTO
2017,VARGEM ALTA,21584,ESPIRITO SANTO
2017,VENDA NOVA DO IMIGRANTE,24575,ESPIRITO SANTO
2017,VIANA,76776,ESPIRITO SANTO
2017,VILA PAVAO,9459,ESPIRITO SANTO
2017,VILA VALERIO,14697,ESPIRITO SANTO
2017,VILA VELHA,486388,ESPIRITO SANTO
2017,VITORIA,363140,ESPIRITO SANTO
2017,ANGRA DOS REIS,194619,RIO DE JANEIRO
2017,APERIBE,11292,RIO DE JANEIRO
2017,ARARUAMA,126742,RIO DE JANEIRO
2017,AREAL,12143,RIO DE JANEIRO
2017,ARMACAO DOS BUZIOS,32260,RIO DE JANEIRO
2017,ARRAIAL DO CABO,29304,RIO DE JANEIRO
2017,BARRA DO PIRAI,97460,RIO DE JANEIRO
2017,BARRA MANSA,179451,RIO DE JANEIRO
2017,BELFORD ROXO,495783,RIO DE JANEIRO
2017,BOM JARDIM,26566,RIO DE JANEIRO
2017,BOM JESUS DO ITABAPOANA,36068,RIO DE JANEIRO
2017,CABO FRIO,216030,RIO DE JANEIRO
2017,CACHOEIRAS DE MACACU,57048,RIO DE JANEIRO
2017,CAMBUCI,15124,RIO DE JANEIRO
2017,CARAPEBUS,15568,RIO DE JANEIRO
2017,COMENDADOR LEVY GASPARIAN,8336,RIO DE JANEIRO
2017,CAMPOS DOS GOYTACAZES,490288,RIO DE JANEIRO
2017,CANTAGALO,19697,RIO DE JANEIRO
2017,CARDOSO MOREIRA,12519,RIO DE JANEIRO
2017,CARMO,18264,RIO DE JANEIRO
2017,CASIMIRO DE ABREU,41999,RIO DE JANEIRO
2017,CONCEICAO DE MACABU,22461,RIO DE JANEIRO
2017,CORDEIRO,21250,RIO DE JANEIRO
2017,DUAS BARRAS,11169,RIO DE JANEIRO
2017,DUQUE DE CAXIAS,890997,RIO DE JANEIRO
2017,ENGENHEIRO PAULO DE FRONTIN,13576,RIO DE JANEIRO
2017,GUAPIMIRIM,57921,RIO DE JANEIRO
2017,IGUABA GRANDE,26936,RIO DE JANEIRO
2017,ITABORAI,232394,RIO DE JANEIRO
2017,ITAGUAI,122369,RIO DE JANEIRO
2017,ITALVA,14723,RIO DE JANEIRO
2017,ITAOCARA,22694,RIO DE JANEIRO
2017,ITAPERUNA,99997,RIO DE JANEIRO
2017,ITATIAIA,30703,RIO DE JANEIRO
2017,JAPERI,101237,RIO DE JANEIRO
2017,LAJE DO MURIAE,7217,RIO DE JANEIRO
2017,MACAE,244139,RIO DE JANEIRO
2017,MACUCO,5434,RIO DE JANEIRO
2017,MAGE,237420,RIO DE JANEIRO
2017,MANGARATIBA,42415,RIO DE JANEIRO
2017,MARICA,153008,RIO DE JANEIRO
2017,MENDES,18123,RIO DE JANEIRO
2017,MESQUITA,171280,RIO DE JANEIRO
2017,MIGUEL PEREIRA,24871,RIO DE JANEIRO
2017,MIRACEMA,26551,RIO DE JANEIRO
2017,NATIVIDADE,14960,RIO DE JANEIRO
2017,NILOPOLIS,158329,RIO DE JANEIRO
2017,NITEROI,499028,RIO DE JANEIRO
2017,NOVA FRIBURGO,185381,RIO DE JANEIRO
2017,NOVA IGUACU,798647,RIO DE JANEIRO
2017,PARACAMBI,50447,RIO DE JANEIRO
2017,PARAIBA DO SUL,42922,RIO DE JANEIRO
2017,PARATY,41454,RIO DE JANEIRO
2017,PATY DO ALFERES,26991,RIO DE JANEIRO
2017,PETROPOLIS,298235,RIO DE JANEIRO
2017,PINHEIRAL,24282,RIO DE JANEIRO
2017,PIRAI,28222,RIO DE JANEIRO
2017,PORCIUNCULA,18248,RIO DE JANEIRO
2017,PORTO REAL,18829,RIO DE JANEIRO
2017,QUATIS,13785,RIO DE JANEIRO
2017,QUEIMADOS,145386,RIO DE JANEIRO
2017,QUISSAMA,23535,RIO DE JANEIRO
2017,RESENDE,126923,RIO DE JANEIRO
2017,RIO BONITO,58272,RIO DE JANEIRO
2017,RIO CLARO,17988,RIO DE JANEIRO
2017,RIO DAS FLORES,8984,RIO DE JANEIRO
2017,RIO DAS OSTRAS,141117,RIO DE JANEIRO
2017,RIO DE JANEIRO,6520266,RIO DE JANEIRO
2017,SANTA MARIA MADALENA,10172,RIO DE JANEIRO
2017,SANTO ANTONIO DE PADUA,41312,RIO DE JANEIRO
2017,SAO FRANCISCO DE ITABAPOANA,41191,RIO DE JANEIRO
2017,SAO FIDELIS,37689,RIO DE JANEIRO
2017,SAO GONCALO,1049826,RIO DE JANEIRO
2017,SAO JOAO DA BARRA,35174,RIO DE JANEIRO
2017,SAO JOAO DE MERITI,460461,RIO DE JANEIRO
2017,SAO JOSE DE UBA,6953,RIO DE JANEIRO
2017,SAO JOSE DO VALE DO RIO PRETO,21114,RIO DE JANEIRO
2017,SAO PEDRO DA ALDEIA,99906,RIO DE JANEIRO
2017,SAO SEBASTIAO DO ALTO,9094,RIO DE JANEIRO
2017,SAPUCAIA,17765,RIO DE JANEIRO
2017,SAQUAREMA,85175,RIO DE JANEIRO
2017,SEROPEDICA,84416,RIO DE JANEIRO
2017,SILVA JARDIM,21253,RIO DE JANEIRO
2017,SUMIDOURO,15191,RIO DE JANEIRO
2017,TANGUA,32970,RIO DE JANEIRO
2017,TERESOPOLIS,176060,RIO DE JANEIRO
2017,TRAJANO DE MORAES,10352,RIO DE JANEIRO
2017,TRES RIOS,79402,RIO DE JANEIRO
2017,VALENCA,74237,RIO DE JANEIRO
2017,VARRE-SAI,10597,RIO DE JANEIRO
2017,VASSOURAS,35768,RIO DE JANEIRO
2017,VOLTA REDONDA,265201,RIO DE JANEIRO
2017,ADAMANTINA,35139,SAO PAULO
2017,ADOLFO,3609,SAO PAULO
2017,AGUAI,35508,SAO PAULO
2017,AGUAS DA PRATA,8104,SAO PAULO
2017,AGUAS DE LINDOIA,18509,SAO PAULO
2017,AGUAS DE SANTA BARBARA,6009,SAO PAULO
2017,AGUAS DE SAO PEDRO,3268,SAO PAULO
2017,AGUDOS,36880,SAO PAULO
2017,ALAMBARI,5754,SAO PAULO
2017,ALFREDO MARCONDES,4135,SAO PAULO
2017,ALTAIR,4109,SAO PAULO
2017,ALTINOPOLIS,16219,SAO PAULO
2017,ALTO ALEGRE,4154,SAO PAULO
2017,ALUMINIO,18324,SAO PAULO
2017,ALVARES FLORENCE,3795,SAO PAULO
2017,ALVARES MACHADO,24813,SAO PAULO
2017,ALVARO DE CARVALHO,5119,SAO PAULO
2017,ALVINLANDIA,3196,SAO PAULO
2017,AMERICANA,233868,SAO PAULO
2017,AMERICO BRASILIENSE,39189,SAO PAULO
2017,AMERICO DE CAMPOS,5967,SAO PAULO
2017,AMPARO,71193,SAO PAULO
2017,ANALANDIA,4845,SAO PAULO
2017,ANDRADINA,57350,SAO PAULO
2017,ANGATUBA,24634,SAO PAULO
2017,ANHEMBI,6484,SAO PAULO
2017,ANHUMAS,4053,SAO PAULO
2017,APARECIDA,36279,SAO PAULO
2017,APARECIDA DOESTE,4329,SAO PAULO
2017,APIAI,24945,SAO PAULO
2017,ARACARIGUAMA,21038,SAO PAULO
2017,ARACATUBA,194874,SAO PAULO
2017,ARACOIABA DA SERRA,32495,SAO PAULO
2017,ARAMINA,5552,SAO PAULO
2017,ARANDU,6368,SAO PAULO
2017,ARAPEI,2509,SAO PAULO
2017,ARARAQUARA,230770,SAO PAULO
2017,ARARAS,131282,SAO PAULO
2017,ARCO-IRIS,1856,SAO PAULO
2017,AREALVA,8452,SAO PAULO
2017,AREIAS,3879,SAO PAULO
2017,AREIOPOLIS,11107,SAO PAULO
2017,ARIRANHA,9451,SAO PAULO
2017,ARTUR NOGUEIRA,51986,SAO PAULO
2017,ARUJA,86430,SAO PAULO
2017,ASPASIA,1842,SAO PAULO
2017,ASSIS,102924,SAO PAULO
2017,ATIBAIA,139683,SAO PAULO
2017,AURIFLAMA,15085,SAO PAULO
2017,AVAI,5337,SAO PAULO
2017,AVANHANDAVA,13112,SAO PAULO
2017,AVARE,89479,SAO PAULO
2017,BADY BASSITT,16843,SAO PAULO
2017,BALBINOS,5188,SAO PAULO
2017,BALSAMO,8908,SAO PAULO
2017,BANANAL,10867,SAO PAULO
2017,BARAO DE ANTONINA,3406,SAO PAULO
2017,BARBOSA,7251,SAO PAULO
2017,BARIRI,34602,SAO PAULO
2017,BARRA BONITA,36331,SAO PAULO
2017,BARRA DO CHAPEU,5653,SAO PAULO
2017,BARRA DO TURVO,7781,SAO PAULO
2017,BARRETOS,120638,SAO PAULO
2017,BARRINHA,31921,SAO PAULO
2017,BARUERI,267534,SAO PAULO
2017,BASTOS,21073,SAO PAULO
2017,BATATAIS,61480,SAO PAULO
2017,BAURU,371690,SAO PAULO
2017,BEBEDOURO,77761,SAO PAULO
2017,BENTO DE ABREU,2925,SAO PAULO
2017,BERNARDINO DE CAMPOS,11180,SAO PAULO
2017,BERTIOGA,59297,SAO PAULO
2017,BILAC,7837,SAO PAULO
2017,BIRIGUI,120692,SAO PAULO
2017,BIRITIBA-MIRIM,31793,SAO PAULO
2017,BOA ESPERANCA DO SUL,14727,SAO PAULO
2017,BOCAINA,12040,SAO PAULO
2017,BOFETE,11236,SAO PAULO
2017,BOITUVA,57910,SAO PAULO
2017,BOM JESUS DOS PERDOES,24023,SAO PAULO
2017,BOM SUCESSO DE ITARARE,3888,SAO PAULO
2017,BORA,839,SAO PAULO
2017,BORACEIA,4717,SAO PAULO
2017,BORBOREMA,15791,SAO PAULO
2017,BOREBI,2577,SAO PAULO
2017,BOTUCATU,142546,SAO PAULO
2017,BRAGANCA PAULISTA,164163,SAO PAULO
2017,BRAUNA,5557,SAO PAULO
2017,BREJO ALEGRE,2812,SAO PAULO
2017,BRODOWSKI,24092,SAO PAULO
2017,BROTAS,23858,SAO PAULO
2017,BURI,19737,SAO PAULO
2017,BURITAMA,16841,SAO PAULO
2017,BURITIZAL,4408,SAO PAULO
2017,CABRALIA PAULISTA,4352,SAO PAULO
2017,CABREUVA,47877,SAO PAULO
2017,CACAPAVA,92587,SAO PAULO
2017,CACHOEIRA PAULISTA,32773,SAO PAULO
2017,CACONDE,19025,SAO PAULO
2017,CAFELANDIA,17645,SAO PAULO
2017,CAIABU,4211,SAO PAULO
2017,CAIEIRAS,98223,SAO PAULO
2017,CAIUA,5695,SAO PAULO
2017,CAJAMAR,73921,SAO PAULO
2017,CAJATI,28870,SAO PAULO
2017,CAJOBI,10444,SAO PAULO
2017,CAJURU,25655,SAO PAULO
2017,CAMPINA DO MONTE ALEGRE,5963,SAO PAULO
2017,CAMPINAS,1182429,SAO PAULO
2017,CAMPO LIMPO PAULISTA,82520,SAO PAULO
2017,CAMPOS DO JORDAO,51454,SAO PAULO
2017,CAMPOS NOVOS PAULISTA,4900,SAO PAULO
2017,CANANEIA,12609,SAO PAULO
2017,CANAS,4975,SAO PAULO
2017,CANDIDO MOTA,31263,SAO PAULO
2017,CANDIDO RODRIGUES,2792,SAO PAULO
2017,CANITAR,5025,SAO PAULO
2017,CAPAO BONITO,47463,SAO PAULO
2017,CAPELA DO ALTO,20005,SAO PAULO
2017,CAPIVARI,54298,SAO PAULO
2017,CARAGUATATUBA,116786,SAO PAULO
2017,CARAPICUIBA,396587,SAO PAULO
2017,CARDOSO,12328,SAO PAULO
2017,CASA BRANCA,30144,SAO PAULO
2017,CASSIA DOS COQUEIROS,2591,SAO PAULO
2017,CASTILHO,20362,SAO PAULO
2017,CATANDUVA,120691,SAO PAULO
2017,CATIGUA,7700,SAO PAULO
2017,CEDRAL,8971,SAO PAULO
2017,CERQUEIRA CESAR,19495,SAO PAULO
2017,CERQUILHO,46733,SAO PAULO
2017,CESARIO LANGE,17587,SAO PAULO
2017,CHARQUEADA,16772,SAO PAULO
2017,CLEMENTINA,8254,SAO PAULO
2017,COLINA,18376,SAO PAULO
2017,COLOMBIA,6225,SAO PAULO
2017,CONCHAL,27554,SAO PAULO
2017,CONCHAS,17638,SAO PAULO
2017,CORDEIROPOLIS,23793,SAO PAULO
2017,COROADOS,5885,SAO PAULO
2017,CORONEL MACEDO,4840,SAO PAULO
2017,CORUMBATAI,4054,SAO PAULO
2017,COSMOPOLIS,69086,SAO PAULO
2017,COSMORAMA,7374,SAO PAULO
2017,COTIA,237750,SAO PAULO
2017,CRAVINHOS,34651,SAO PAULO
2017,CRISTAIS PAULISTA,8424,SAO PAULO
2017,CRUZALIA,2161,SAO PAULO
2017,CRUZEIRO,81724,SAO PAULO
2017,CUBATAO,128748,SAO PAULO
2017,CUNHA,21929,SAO PAULO
2017,DESCALVADO,33346,SAO PAULO
2017,DIADEMA,417869,SAO PAULO
2017,DIRCE REIS,1785,SAO PAULO
2017,DIVINOLANDIA,11384,SAO PAULO
2017,DOBRADA,8744,SAO PAULO
2017,DOIS CORREGOS,26891,SAO PAULO
2017,DOLCINOPOLIS,2136,SAO PAULO
2017,DOURADO,8909,SAO PAULO
2017,DRACENA,46324,SAO PAULO
2017,DUARTINA,12549,SAO PAULO
2017,DUMONT,9468,SAO PAULO
2017,ECHAPORA,6247,SAO PAULO
2017,ELDORADO,15436,SAO PAULO
2017,ELIAS FAUSTO,17393,SAO PAULO
2017,ELISIARIO,3537,SAO PAULO
2017,EMBAUBA,2476,SAO PAULO
2017,EMBU DAS ARTES,267054,SAO PAULO
2017,EMBU-GUACU,68270,SAO PAULO
2017,EMILIANOPOLIS,3197,SAO PAULO
2017,ENGENHEIRO COELHO,19497,SAO PAULO
2017,ESPIRITO SANTO DO PINHAL,44170,SAO PAULO
2017,ESPIRITO SANTO DO TURVO,4713,SAO PAULO
2017,ESTRELA DOESTE,8466,SAO PAULO
2017,ESTRELA DO NORTE,2769,SAO PAULO
2017,EUCLIDES DA CUNHA PAULISTA,9559,SAO PAULO
2017,FARTURA,16028,SAO PAULO
2017,FERNANDOPOLIS,68670,SAO PAULO
2017,FERNANDO PRESTES,5782,SAO PAULO
2017,FERNAO,1691,SAO PAULO
2017,FERRAZ DE VASCONCELOS,188868,SAO PAULO
2017,FLORA RICA,1571,SAO PAULO
2017,FLOREAL,2982,SAO PAULO
2017,FLORIDA PAULISTA,14282,SAO PAULO
2017,FLORINIA,2758,SAO PAULO
2017,FRANCA,347237,SAO PAULO
2017,FRANCISCO MORATO,171602,SAO PAULO
2017,FRANCO DA ROCHA,149502,SAO PAULO
2017,GABRIEL MONTEIRO,2791,SAO PAULO
2017,GALIA,6776,SAO PAULO
2017,GARCA,44582,SAO PAULO
2017,GASTAO VIDIGAL,4683,SAO PAULO
2017,GAVIAO PEIXOTO,4739,SAO PAULO
2017,GENERAL SALGADO,10951,SAO PAULO
2017,GETULINA,11362,SAO PAULO
2017,GLICERIO,4800,SAO PAULO
2017,GUAICARA,11869,SAO PAULO
2017,GUAIMBE,5737,SAO PAULO
2017,GUAIRA,40287,SAO PAULO
2017,GUAPIACU,20637,SAO PAULO
2017,GUAPIARA,17640,SAO PAULO
2017,GUARA,21081,SAO PAULO
2017,GUARACAI,8466,SAO PAULO
2017,GUARACI,10964,SAO PAULO
2017,GUARANI DOESTE,2017,SAO PAULO
2017,GUARANTA,6672,SAO PAULO
2017,GUARARAPES,32654,SAO PAULO
2017,GUARAREMA,28978,SAO PAULO
2017,GUARATINGUETA,120417,SAO PAULO
2017,GUAREI,17551,SAO PAULO
2017,GUARIBA,39216,SAO PAULO
2017,GUARUJA,315563,SAO PAULO
2017,GUARULHOS,1349113,SAO PAULO
2017,GUATAPARA,7546,SAO PAULO
2017,GUZOLANDIA,5179,SAO PAULO
2017,HERCULANDIA,9397,SAO PAULO
2017,HOLAMBRA,14012,SAO PAULO
2017,HORTOLANDIA,222186,SAO PAULO
2017,IACANGA,11343,SAO PAULO
2017,IACRI,6434,SAO PAULO
2017,IARAS,8484,SAO PAULO
2017,IBATE,34226,SAO PAULO
2017,IBIRA,12096,SAO PAULO
2017,IBIRAREMA,7540,SAO PAULO
2017,IBITINGA,58715,SAO PAULO
2017,IBIUNA,77566,SAO PAULO
2017,ICEM,8112,SAO PAULO
2017,IEPE,8103,SAO PAULO
2017,IGARACU DO TIETE,24596,SAO PAULO
2017,IGARAPAVA,30073,SAO PAULO
2017,IGARATA,9443,SAO PAULO
2017,IGUAPE,30644,SAO PAULO
2017,ILHABELA,33354,SAO PAULO
2017,ILHA COMPRIDA,10656,SAO PAULO
2017,ILHA SOLTEIRA,26540,SAO PAULO
2017,INDAIATUBA,239602,SAO PAULO
2017,INDIANA,4931,SAO PAULO
2017,INDIAPORA,3951,SAO PAULO
2017,INUBIA PAULISTA,3933,SAO PAULO
2017,IPAUSSU,14766,SAO PAULO
2017,IPERO,34913,SAO PAULO
2017,IPEUNA,7177,SAO PAULO
2017,IPIGUA,5178,SAO PAULO
2017,IPORANGA,4299,SAO PAULO
2017,IPUA,15932,SAO PAULO
2017,IRACEMAPOLIS,23264,SAO PAULO
2017,IRAPUA,7878,SAO PAULO
2017,IRAPURU,8248,SAO PAULO
2017,ITABERA,17879,SAO PAULO
2017,ITAI,26526,SAO PAULO
2017,ITAJOBI,15246,SAO PAULO
2017,ITAJU,3703,SAO PAULO
2017,ITANHAEM,98629,SAO PAULO
